,id,icon,site,country,missed,total,missed_count,missed_percent
2321,BridgeTVRusskiyHit.ru,http://icon-tmdb.me/stalker_portal/logos/BRIDGE-TV-HITS.png,,ru,False,1.0,0.0,0.0
2322,RUTV.ru,http://icon-tmdb.me/stalker_portal/logos/rutv.png,,ru,False,1.0,0.0,0.0
2323,KCNC.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13622.png?ver=58093,,us,False,1.0,0.0,0.0
2324,RTGTVHD.ru,http://icon-tmdb.me/stalker_portal/logos/RTG-TV.jpg,,ru,False,1.0,0.0,0.0
2325,RTGTV.ru,http://icon-tmdb.me/stalker_portal/logos/RTG-TV.jpg,,ru,False,1.0,0.0,0.0
2326,RTDocEnglish.ru,http://icon-tmdb.me/stalker_portal/misc/logos/320/427.png?94255,,ru,False,1.0,0.0,0.0
2327,WUPW.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/750.jpg?ver=56209,,us,False,1.0,0.0,0.0
2328,Boomerang.ru,http://icon-tmdb.me/stalker_portal/logos/boomerangtv.png,,ru,False,1.0,0.0,0.0
2329,Mult.ru,http://icon-tmdb.me/stalker_portal/logos/mult.png,,ru,False,1.0,0.0,0.0
2330,DomKino.ru,http://icon-tmdb.me/stalker_portal/logos/DOM-KINO.png,,ru,False,1.0,0.0,0.0
2331,DomKinoPremium.ru,http://icon-tmdb.me/stalker_portal/logos/domkinopremium.png,,ru,False,1.0,0.0,0.0
2332,WXCW.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13624.png?ver=55205,,us,False,1.0,0.0,0.0
2333,LyubimoeKino.ru,http://icon-tmdb.me/stalker_portal/logos/LUBIMOE-KINO.jpg,,ru,False,1.0,0.0,0.0
2334,LyaMinorTV.ru,http://icon-tmdb.me/stalker_portal/logos/LA-MINOR.png,,ru,False,1.0,0.0,0.0
2335,WQRF.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/750.jpg?ver=56209,,us,False,1.0,0.0,0.0
2336,WCAX.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13622.png?ver=58093,,us,False,1.0,0.0,0.0
2337,KuxnyaTV.ru,http://icon-tmdb.me/stalker_portal/logos/KUHNYA-TV.png,,ru,False,1.0,0.0,0.0
2338,KonnyyMir.ru,http://icon-tmdb.me/stalker_portal/logos/KONNIY-MIR-HD.jpg,,ru,False,1.0,0.0,0.0
2339,KomediaTV.ru,http://icon-tmdb.me/stalker_portal/logos/KOMEDIJA-TV.jpg,,ru,False,1.0,0.0,0.0
2340,MCMTop.ru,http://icon-tmdb.me/stalker_portal/logos/mcmtop.png,,ru,False,1.0,0.0,0.0
2341,WRAL.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13623.png?ver=41451,,us,False,1.0,0.0,0.0
2342,Kinohit.ru,http://icon-tmdb.me/stalker_portal/logos/KINOHIT.png,,ru,False,1.0,0.0,0.0
2343,KinoTV.ru,http://icon-tmdb.me/stalker_portal/logos/kinotv.png,,ru,False,1.0,0.0,0.0
2344,KinoSvidanie.ru,http://icon-tmdb.me/stalker_portal/logos/KINOSVIDANIE.png,,ru,False,1.0,0.0,0.0
2345,WBTS.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13623.png?ver=41451,,us,False,1.0,0.0,0.0
2346,NauticalChannel.ru,http://icon-tmdb.me/stalker_portal/logos/MORSKOI.png,,ru,False,1.0,0.0,0.0
2347,WXII.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13623.png?ver=41451,,us,False,1.0,0.0,0.0
2348,WTWC.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13623.png?ver=41451,,us,False,1.0,0.0,0.0
2349,WXMI.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/750.jpg?ver=56209,,us,False,1.0,0.0,0.0
2350,NastoyashheeStrashnoeTelevidenie.ru,http://icon-tmdb.me/stalker_portal/logos/nst.png,,ru,False,1.0,0.0,0.0
2351,NasheNovoyeKino.ru,http://icon-tmdb.me/stalker_portal/logos/NASHE-NOVOE-KINO.png,,ru,False,1.0,0.0,0.0
2352,WXTX.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/750.jpg?ver=56209,,us,False,1.0,0.0,0.0
2353,WXXA.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/750.jpg?ver=56209,,us,False,1.0,0.0,0.0
2354,MuzykaPervogo.ru,http://icon-tmdb.me/stalker_portal/logos/MUZIKA-PERVOGO.jpg,,ru,False,1.0,0.0,0.0
2355,MuzhskoyeKino.ru,http://icon-tmdb.me/stalker_portal/logos/MUZHSKOE-KINO.png,,ru,False,1.0,0.0,0.0
2356,WXXVDT2.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13623.png?ver=41451,,us,False,1.0,0.0,0.0
2357,WZDX.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/750.jpg?ver=56209,,us,False,1.0,0.0,0.0
2358,Bollywood.ru,http://icon-tmdb.me/stalker_portal/logos/bollywoodhd.png,,ru,False,1.0,0.0,0.0
2359,WZTVDT2.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13624.png?ver=55205,,us,False,1.0,0.0,0.0
2360,WBMA.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/12623.png?66925,,us,False,1.0,0.0,0.0
2361,KDVR.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/750.jpg?ver=56209,,us,False,1.0,0.0,0.0
2362,KDKA.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13622.png?ver=58093,,us,False,1.0,0.0,0.0
2363,BoberTV.ru,http://icon-tmdb.me/stalker_portal/logos/BOBER-TV.jpeg,,ru,False,1.0,0.0,0.0
2364,RusskijRoman.ru,http://icon-tmdb.me/stalker_portal/logos/RUSSKIJ-ROMAN.png,,ru,False,1.0,0.0,0.0
2365,KDFI.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/750.jpg?ver=56209,,us,False,1.0,0.0,0.0
2366,RusskijDetectiv.ru,http://icon-tmdb.me/stalker_portal/logos/RUSSKIY-DETEKTIV.jpeg,,ru,False,1.0,0.0,0.0
2367,WBKI.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13624.png?ver=55205,,us,False,1.0,0.0,0.0
2368,KCTV.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13622.png?ver=58093,,us,False,1.0,0.0,0.0
2369,KCRA.us,http://icon-tmdb.me/stalker_portal/misc/logos/320/13623.png?ver=41451,,us,False,1.0,0.0,0.0
2370,RodnoeKino.ru,http://icon-tmdb.me/stalker_portal/logos/NASHE-RODNOEKINO.jpg,,ru,False,1.0,0.0,0.0
2371,Doktor.ru,http://icon-tmdb.me/stalker_portal/logos/DOCTOR-TV.png,,ru,False,1.0,0.0,0.0
2372,Che.ru,http://icon-tmdb.me/stalker_portal/logos/CHE-TV.png,,ru,False,1.0,0.0,0.0
2373,ViasatHistory.cz,http://logo.protv.cc/picons/logos/viasathistory.png,,cz,False,1.0,0.0,0.0
2374,CTart.cz,http://logo.protv.cc/picons/logos/ctdart.png,,cz,False,1.0,0.0,0.0
2375,Spektrum.cz,http://logo.protv.cc/picons/logos/spektrum.png,,cz,False,1.0,0.0,0.0
2376,ViasatExplore.cz,http://logo.protv.cc/picons/logos/viasatexplore.png,,cz,False,1.0,0.0,0.0
2377,CanalPlusSport2.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12054.png?86891,,cz,False,1.0,0.0,0.0
2378,Ocko.cz,http://logo.protv.cc/picons/logos/OCKO-TV.png,,cz,False,1.0,0.0,0.0
2379,OckoBlack.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/10991.png?51387,,cz,False,1.0,0.0,0.0
2380,OckoExpres.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/10991.png?51387,,cz,False,1.0,0.0,0.0
2381,OckoStar.cz,http://logo.protv.cc/picons/logos/OCKO-STAR-TV.png,,cz,False,1.0,0.0,0.0
2382,Barrandov.cz,http://logo.protv.cc/picons/logos/tvbarrandov.png,,cz,False,1.0,0.0,0.0
2383,HBO.cz,http://logo.protv.cc/picons/logos/hbo.png,,cz,False,1.0,0.0,0.0
2384,HBO2.cz,http://logo.protv.cc/picons/logos/hbo2czech.png,,cz,False,1.0,0.0,0.0
2385,HBO3.cz,http://logo.protv.cc/picons/logos/hbo3.png,,cz,False,1.0,0.0,0.0
2386,NationalGeographic.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/6621.png?61532,,cz,False,1.0,0.0,0.0
2387,IndiaTV.in,http://icon-tmdb.me/stalker_portal/logos/INDIA-TV.png,,in,False,1.0,0.0,0.0
2388,Nova.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/3784.jpg?63915,,cz,False,1.0,0.0,0.0
2389,Sport2.cz,http://logo.protv.cc/picons/logos/sport2.png,,cz,False,1.0,0.0,0.0
2390,NovaCinema.cz,http://logo.protv.cc/picons/logos/novacinema.png,,cz,False,1.0,0.0,0.0
2391,NovaFun.cz,http://logo.protv.cc/picons/logos/NOVA-FUN-TV.png,,cz,False,1.0,0.0,0.0
2392,NovaGold.cz,http://logo.protv.cc/picons/logos/novagold.png,,cz,False,1.0,0.0,0.0
2393,NovaLady.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/3784.jpg?32142,,cz,False,1.0,0.0,0.0
2394,NovaSport2.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12060.png?22221,,cz,False,1.0,0.0,0.0
2395,NovaSport3.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/10147.jpg?84146,,cz,False,1.0,0.0,0.0
2396,NovaSport4.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/11148.png?83155,,cz,False,1.0,0.0,0.0
2397,NovaSport5.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/9374.png?286,,cz,False,1.0,0.0,0.0
2398,AXNWhite.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/11308.jpg?60462,,cz,False,1.0,0.0,0.0
2399,Rebel.cz,http://logo.protv.cc/picons/logos/REBEL-TV.png,,cz,False,1.0,0.0,0.0
2400,Eurosport2.cz,http://logo.protv.cc/picons/logos/eurosport2.png,,cz,False,1.0,0.0,0.0
2401,NationalGeographicWild.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/6658.png?89950,,cz,False,1.0,0.0,0.0
2402,Paprika.cz,http://logo.protv.cc/picons/logos/tvpaprika.png,,cz,False,1.0,0.0,0.0
2403,Cinemax2.cz,http://logo.protv.cc/picons/logos/cinemax2.png,,cz,False,1.0,0.0,0.0
2404,Noe.cz,http://logo.protv.cc/picons/logos/noetv.png,,cz,False,1.0,0.0,0.0
2405,CanalPlusSport.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12054.png?86891,,cz,False,1.0,0.0,0.0
2406,FilmboxStars.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/3281.png?47556,,cz,False,1.0,0.0,0.0
2407,JOJCinema.cz,http://logo.protv.cc/picons/logos/jojcinema.png,,cz,False,1.0,0.0,0.0
2408,CanalPlusAction.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/8307.jpg?7473,,cz,False,1.0,0.0,0.0
2409,Nickelodeon.cz,http://logo.protv.cc/picons/logos/nickelodeon.png,,cz,False,1.0,0.0,0.0
2410,PrimaZOOM.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12485.png?ver=99023,,cz,False,1.0,0.0,0.0
2411,PrimaStar.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12485.png?ver=99023,,cz,False,1.0,0.0,0.0
2412,PrimaShow.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12485.png?ver=99023,,cz,False,1.0,0.0,0.0
2413,JimJam.cz,http://logo.protv.cc/picons/logos/JIMJAM-CZ.png,,cz,False,1.0,0.0,0.0
2414,PrimaMAX.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12485.png?ver=99023,,cz,False,1.0,0.0,0.0
2415,DisneyChannel.cz,http://logo.protv.cc/picons/logos/disneycz.png,,cz,False,1.0,0.0,0.0
2416,HobbyTV.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/13485.jpg?74878,,cz,False,1.0,0.0,0.0
2417,AXN.cz,http://logo.protv.cc/picons/logos/axncz.png,,cz,False,1.0,0.0,0.0
2418,PrimaCool.cz,http://logo.protv.cc/picons/logos/primacool.png,,cz,False,1.0,0.0,0.0
2419,Prima.cz,http://logo.protv.cc/picons/logos/PRIMA.png,,cz,False,1.0,0.0,0.0
2420,Relax.cz,http://logo.protv.cc/picons/logos/RELAX-TV.png,,cz,False,1.0,0.0,0.0
2421,SeznamczTV.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/3311.png?9959,,cz,False,1.0,0.0,0.0
2422,CartoonNetwork.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/6162.png?82047,,cz,False,1.0,0.0,0.0
2423,PrimaLOVE.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12485.png?ver=99023,,cz,False,1.0,0.0,0.0
2424,Sport1.cz,http://logo.protv.cc/picons/logos/sport1hd.png,,cz,False,1.0,0.0,0.0
2425,NovaAction.cz,http://logo.protv.cc/picons/logos/novaaction.png,,cz,False,1.0,0.0,0.0
2426,NovaSport1.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/3902.png?39162,,cz,False,1.0,0.0,0.0
2427,AMC.cz,http://logo.protv.cc/picons/logos/AMC-CZ-TV.png,,cz,False,1.0,0.0,0.0
2428,LoveNature.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/6088.jpg?95909,,cz,False,1.0,0.0,0.0
2429,AXNBlack.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/1971.jpg?72322,,cz,False,1.0,0.0,0.0
2430,CSFilm.cz,http://logo.protv.cc/picons/logos/CS-FILM.png,,cz,False,1.0,0.0,0.0
2431,ViasatNature.cz,http://logo.protv.cc/picons/logos/viasatnature.png,,cz,False,1.0,0.0,0.0
2432,CSHistory.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/6632.jpg?51212,,cz,False,1.0,0.0,0.0
2433,PrimaKrimi.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12485.png?ver=99023,,cz,False,1.0,0.0,0.0
2434,Kinowelt.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6542.png?81828,,de,False,1.0,0.0,0.0
2435,DiscoveryChannel.de,https://icon-tmdb.me/stalker_portal/misc/logos/320/739.jpg?61197,,de,False,1.0,0.0,0.0
2436,Kika.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/803.png?8951,,de,False,1.0,0.0,0.0
2437,VOXup.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/9799.jpg?67156,,de,False,1.0,0.0,0.0
2438,eSports1.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13797.png?ver=39230,,de,False,1.0,0.0,0.0
2439,KabelEinsDoku.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6543.jpg?92826,,de,False,1.0,0.0,0.0
2440,KabelEinsClassic.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6543.jpg?34179,,de,False,1.0,0.0,0.0
2441,TLC.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/604.png?63750,,de,False,1.0,0.0,0.0
2442,DeLuxeMusic.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/2990.jpg?99479,,de,False,1.0,0.0,0.0
2443,DisneyChannel.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/628.jpg?93001,,de,False,1.0,0.0,0.0
2444,KabelEins.de,https://static-cdn.tv.sfr.net/data/logos/tv_services/KABEL_EINS_color.png,,de,False,1.0,0.0,0.0
2445,Kabel1.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6543.jpg?19708,,de,False,1.0,0.0,0.0
2446,DasErste.de,https://www.teleboy.ch/assets/stations/309/icon320_light.png?v2023_48_0,,de,False,1.0,0.0,0.0
2447,DW.de,,,de,False,1.0,0.0,0.0
2448,CNNPrimaNews.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/12485.png?ver=99023,,cz,False,1.0,0.0,0.0
2449,MTVGermany.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/656.png?48338,,de,False,1.0,0.0,0.0
2450,Vox.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/1287.png?94306,,de,False,1.0,0.0,0.0
2451,WDR.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6388.jpg?ver=12324,,de,False,1.0,0.0,0.0
2452,QVC2.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/12189.jpg?ver=76533,,de,False,1.0,0.0,0.0
2453,SkySport5.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13751.png?ver=80180,,de,False,1.0,0.0,0.0
2454,WeltDerWunder.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6538.jpg?44401,,de,False,1.0,0.0,0.0
2455,SkySport4.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13751.png?ver=80180,,de,False,1.0,0.0,0.0
2456,SkySport3.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13751.png?ver=80180,,de,False,1.0,0.0,0.0
2457,SkySport2.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13751.png?ver=80180,,de,False,1.0,0.0,0.0
2458,SkySport10.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13751.png?ver=80180,,de,False,1.0,0.0,0.0
2459,SkySport1.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13751.png?ver=80180,,de,False,1.0,0.0,0.0
2460,SkyShowcase.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/10141.jpg?95396,,de,False,1.0,0.0,0.0
2461,SkyReplays.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/3127.jpg?64844,,de,False,1.0,0.0,0.0
2462,SkyOne.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/12096.jpg?4322,,de,False,1.0,0.0,0.0
2463,CartoonNetwork.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/752.png?96411,,de,False,1.0,0.0,0.0
2464,DMax.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6563.jpg?25652,,de,False,1.0,0.0,0.0
2465,ParamountNetwork.cz,http://icon-tmdb.me/stalker_portal/misc/logos/320/766.png?65209,,cz,False,1.0,0.0,0.0
2466,NatGeoWild.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/735.jpg?87561,,de,False,1.0,0.0,0.0
2467,N24Doku.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6533.jpg?78919,,de,False,1.0,0.0,0.0
2468,SkyBundesligaUHD.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13751.png?ver=80180,,de,False,1.0,0.0,0.0
2469,NatGeo.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/1428.png?92886,,de,False,1.0,0.0,0.0
2470,ZDF.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/775.jpg?71322,,de,False,1.0,0.0,0.0
2471,ZDFneo.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/774.png?70802,,de,False,1.0,0.0,0.0
2472,SkyCinemaClassics.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6473.jpg?ver=90884,,de,False,1.0,0.0,0.0
2473,SkyCinemaPremiere.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6463.jpg?61306,,de,False,1.0,0.0,0.0
2474,ZDFinfo.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/776.png?97009,,de,False,1.0,0.0,0.0
2475,SkyBundesliga9.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13751.png?ver=80180,,de,False,1.0,0.0,0.0
2476,SkyCinemaFamily.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/12184.jpg?36363,,de,False,1.0,0.0,0.0
2477,QVC.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/12189.jpg?ver=76533,,de,False,1.0,0.0,0.0
2478,SkyDocumentaries.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/11039.jpg?68466,,de,False,1.0,0.0,0.0
2479,Universal.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/8318.jpg?87301,,de,False,1.0,0.0,0.0
2480,SpiegelTVWissen.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6412.png?30079,,de,False,1.0,0.0,0.0
2481,CrimeInvestigation.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/3959.jpg?ver=19697,,de,False,1.0,0.0,0.0
2482,ARD.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6593.jpg?37400,,de,False,1.0,0.0,0.0
2483,ARDalpha.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/2377.jpg?32303,,de,False,1.0,0.0,0.0
2484,DAZN1.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/12401.jpg?29118,,de,False,1.0,0.0,0.0
2485,SpiegelGeschichte.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6409.jpg?78408,,de,False,1.0,0.0,0.0
2486,UHD1.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6094.png?49677,,de,False,1.0,0.0,0.0
2487,MDRSachsen.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/811.jpg?21951,,de,False,1.0,0.0,0.0
2488,MDRThuringen.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/811.jpg?21951,,de,False,1.0,0.0,0.0
2489,SonnenKlar.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/13008.jpg?35917,,de,False,1.0,0.0,0.0
2490,KIKA.de,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDXZBr6zWiObQ4iCya4aKLvrm92Yomy-qCJ0WLpSIcjSoAjLGmyh5dePVpHw&amp;s,,de,False,1.0,0.0,0.0
2491,ComedyCentral.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/648.png?19804,,de,False,1.0,0.0,0.0
2492,ARTE.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6348.jpg?49850,,de,False,1.0,0.0,0.0
2493,DAZN2.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/12401.jpg?56521,,de,False,1.0,0.0,0.0
2494,TOGGOplus.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/6390.png?97318,,de,False,1.0,0.0,0.0
2495,Sport1.de,http://icon-tmdb.me/stalker_portal/misc/logos/320/1883.png?16084,,de,False,1.0,0.0,0.0
2496,RDINews.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/12549.jpg?5735,,ca,False,1.0,0.0,0.0
2497,RDI.ca,https://cdn.tvpassport.com/image/station/640x360/v2/s15209_h9_ab.png,,ca,False,1.0,0.0,0.0
2498,AnimalPlanet.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/626.png?10765,,ca,False,1.0,0.0,0.0
2499,SilverScreenClassics.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/7743.jpg?69424,,ca,False,1.0,0.0,0.0
2500,BusinessNewsNetworkBloomberg.ca,http://logo.protv.cc/picons/logos/bnn.jpg,,ca,False,1.0,0.0,0.0
2501,S1.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2502,SRF2.ch,https://www.teleboy.ch/assets/stations/304/icon320_light.png?v2023_48_0,,ch,False,1.0,0.0,0.0
2503,6Plus.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2504,MySports2.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2505,RTSDeux.ch,https://www.teleboy.ch/assets/stations/305/icon320_light.png?v2023_48_0,,ch,False,1.0,0.0,0.0
2506,MySports1.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2507,RSILA2.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2508,RougeTV.ch,https://www.teleboy.ch/assets/stations/365/icon320_light.png?v2023_48_0,,ch,False,1.0,0.0,0.0
2509,CStar.ch,https://www.teleboy.ch/assets/stations/422/icon320_light.png?v2023_48_0,,ch,False,1.0,0.0,0.0
2510,Cinemax.cz,http://logo.protv.cc/picons/logos/CINEMAX---.PNG,,cz,False,1.0,0.0,0.0
2511,3Plus.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2512,Tele1.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2513,CanalPlusSport.ch,https://thumb.canalplus.pro/http/unsafe/{resolutionXY}/filters:quality({imageQualityPercentage})/img-hapi.canalplus.pro:80/ServiceImage/ImageID/97364355,,ch,False,1.0,0.0,0.0
2514,RSILA1.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2515,4Plus.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2516,RTSUn.ch,https://www.teleboy.ch/assets/stations/331/icon320_light.png?v2023_48_0,,ch,False,1.0,0.0,0.0
2517,BLUEZOOM.ch,https://www.teleboy.ch/assets/stations/517/icon320_light.png?v2023_48_0,,ch,False,1.0,0.0,0.0
2518,CinePlusPremier.ch,https://www.programme-tv.net/imgre/fit/~2~channel~7246bab97d61b8e2.png/300x300/quality/100/cineplus-premier.png,,ch,False,1.0,0.0,0.0
2519,TeleBielingue.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2520,MySports7.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2521,MySports8.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2522,5Plus.ch,http://icon-tmdb.me/stalker_portal/misc/logos/320/12848.png,,ch,False,1.0,0.0,0.0
2523,CinePlusFrisson.ch,https://thumb.canalplus.pro/http/unsafe/{resolutionXY}/filters:quality({imageQualityPercentage})/img-hapi.canalplus.pro:80/ServiceImage/ImageID/94856021,,ch,False,1.0,0.0,0.0
2524,CARAC4.ch,https://www.teleboy.ch/assets/stations/527/icon320_light.png?v2023_48_0,,ch,False,1.0,0.0,0.0
2525,SRF1.ch,https://www.teleboy.ch/assets/stations/303/icon320_light.png?v2023_48_0,,ch,False,1.0,0.0,0.0
2526,Smithsonian.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/3051.png?98911,,ca,False,1.0,0.0,0.0
2527,SportsnetOntario.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/8239.jpg?26011,,ca,False,1.0,0.0,0.0
2528,APTN.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/5992.jpg?37074,,ca,False,1.0,0.0,0.0
2529,SuperEcran3.ca,http://logo.protv.cc/picons/logos/superecran.png,,ca,False,1.0,0.0,0.0
2530,ASN.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/8414.jpg?82972,,ca,False,1.0,0.0,0.0
2531,TSN1.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/1950.png?25265,,ca,False,1.0,0.0,0.0
2532,TSN2.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/1950.png?25265,,ca,False,1.0,0.0,0.0
2533,TSN3.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/1950.png?25265,,ca,False,1.0,0.0,0.0
2534,AdultSwim.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/3837.jpg?93164,,ca,False,1.0,0.0,0.0
2535,TSN5.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/1950.png?25265,,ca,False,1.0,0.0,0.0
